 58,  54,   0,  1.493616
 69,  54,   0,  1.436468
 58,  55,   0,  1.486065
 59,  55,   0,  1.510548
 68,  55,   0,  1.455454
 69,  55,   0,  1.421517
 57,  56,   0,  1.502261
 58,  56,   0,  1.479333
 59,  56,   0,  1.476619
 68,  56,   0,  1.423900
 69,  56,   0,  1.452953
 70,  56,   0,  1.453300
 57,  57,   0,  1.481606
 58,  57,   0,  1.478990
 59,  57,   0,  1.468870
 60,  57,   0,  1.460323
 67,  57,   0,  1.456733
 68,  57,   0,  1.475188
 69,  57,   0,  1.488555
 70,  57,   0,  1.466747
 58,  58,   0,  1.481609
 59,  58,   0,  1.481782
 60,  58,   0,  1.484636
 61,  58,   0,  1.476665
 66,  58,   0,  1.469037
 67,  58,   0,  1.479179
 68,  58,   0,  1.479179
 69,  58,   0,  1.504112
 58,  59,   0,  1.533028
 59,  59,   0,  1.528176
 60,  59,   0,  1.528231
 61,  59,   0,  1.532560
 66,  59,   0,  1.459738
 67,  59,   0,  1.470262
 68,  59,   0,  1.470097
 69,  59,   0,  1.478962
 58,  60,   0,  1.532843
 59,  60,   0,  1.530594
 60,  60,   0,  1.533472
 67,  60,   0,  1.447522
 68,  60,   0,  1.445949
 69,  60,   0,  1.452173
 58,  61,   0,  1.510424
 59,  61,   0,  1.511893
 60,  61,   0,  1.511893
 67,  61,   0,  1.466690
 68,  61,   0,  1.466690
 69,  61,   0,  1.474983
 57,  62,   0,  1.440512
 58,  62,   0,  1.458625
 59,  62,   0,  1.464857
 60,  62,   0,  1.468545
 67,  62,   0,  1.455877
 68,  62,   0,  1.445072
 69,  62,   0,  1.455738
 70,  62,   0,  1.451580
 57,  63,   0,  1.416429
 58,  63,   0,  1.441882
 59,  63,   0,  1.412511
 60,  63,   0,  1.395402
 67,  63,   0,  1.412632
 68,  63,   0,  1.426919
 69,  63,   0,  1.428092
 70,  63,   0,  1.411363
 56,  64,   0,  1.403075
 57,  64,   0,  1.387211
 58,  64,   0,  1.381979
 59,  64,   0,  1.360464
 60,  64,   0,  1.347847
 67,  64,   0,  1.330425
 68,  64,   0,  1.330425
 69,  64,   0,  1.360332
 70,  64,   0,  1.361903
 71,  64,   0,  1.342960
 57,  65,   0,  1.354617
