 58,  54,   0,  0.088838
 69,  54,   0,  0.105469
 58,  55,   0,  0.093428
 59,  55,   0,  0.093460
 68,  55,   0,  0.082278
 69,  55,   0,  0.102194
 57,  56,   0,  0.099855
 58,  56,   0,  0.120381
 59,  56,   0,  0.120380
 68,  56,   0,  0.086546
 69,  56,   0,  0.090742
 70,  56,   0,  0.089161
 57,  57,   0,  0.109694
 58,  57,   0,  0.116106
 59,  57,   0,  0.121815
 60,  57,   0,  0.119326
 67,  57,   0,  0.101301
 68,  57,   0,  0.096325
 69,  57,   0,  0.097704
 70,  57,   0,  0.096271
 58,  58,   0,  0.130131
 59,  58,   0,  0.131168
 60,  58,   0,  0.130222
 61,  58,   0,  0.122673
 66,  58,   0,  0.102993
 67,  58,   0,  0.102578
 68,  58,   0,  0.102578
 69,  58,   0,  0.111643
 58,  59,   0,  0.104569
 59,  59,   0,  0.103037
 60,  59,   0,  0.103000
 61,  59,   0,  0.098226
 66,  59,   0,  0.117028
 67,  59,   0,  0.122001
 68,  59,   0,  0.121959
 69,  59,   0,  0.126291
 58,  60,   0,  0.110889
 59,  60,   0,  0.111803
 60,  60,   0,  0.114115
 67,  60,   0,  0.117401
 68,  60,   0,  0.116930
 69,  60,   0,  0.120039
 58,  61,   0,  0.129088
 59,  61,   0,  0.130093
 60,  61,   0,  0.130093
 67,  61,   0,  0.101566
 68,  61,   0,  0.101566
 69,  61,   0,  0.105483
 57,  62,   0,  0.136367
 58,  62,   0,  0.122874
 59,  62,   0,  0.133009
 60,  62,   0,  0.126324
 67,  62,   0,  0.108959
 68,  62,   0,  0.126604
 69,  62,   0,  0.118710
 70,  62,   0,  0.119166
 57,  63,   0,  0.134112
 58,  63,   0,  0.116312
 59,  63,   0,  0.133150
 60,  63,   0,  0.128582
 67,  63,   0,  0.104291
 68,  63,   0,  0.112535
 69,  63,   0,  0.101022
 70,  63,   0,  0.104722
 56,  64,   0,  0.131335
 57,  64,   0,  0.116401
 58,  64,   0,  0.116005
 59,  64,   0,  0.129788
 60,  64,   0,  0.125331
 67,  64,   0,  0.109587
 68,  64,   0,  0.109587
 69,  64,   0,  0.098823
 70,  64,   0,  0.097649
 71,  64,   0,  0.112693
 57,  65,   0,  0.104291
 58,  65,   0,  0.106238
 59,  65,   0,  0.112382
 60,  65,   0,  0.128525
 67,  65,   0,  0.111629
 68,  65,   0,  0.105210
 69,  65,   0,  0.091178
 70,  65,   0,  0.094904
 57,  66,   0,  0.119876
 58,  66,   0,  0.119876
 59,  66,   0,  0.133415
 60,  66,   0,  0.119192
 67,  66,   0,  0.107450
 68,  66,   0,  0.112196
 69,  66,   0,  0.093872
 70,  66,   0,  0.093872
 58,  67,   0,  0.090215
 59,  67,   0,  0.111137
 60,  67,   0,  0.107023
 67,  67,   0,  0.099176
 68,  67,   0,  0.101168
 69,  67,   0,  0.082662
 58,  68,   0,  0.076968
 59,  68,   0,  0.110542
 68,  68,   0,  0.083788
 69,  68,   0,  0.073337
 58,  69,   0,  0.085525
 69,  69,   0,  0.055550
 58,  52,   1,  0.111790
 69,  52,   1,  0.080177
 57,  53,   1,  0.108266
 58,  53,   1,  0.113519
 59,  53,   1,  0.113519
 68,  53,   1,  0.088630
 69,  53,   1,  0.087644
 70,  53,   1,  0.088301
 57,  54,   1,  0.092157
 59,  54,   1,  0.102361
 60,  54,   1,  0.105709
 67,  54,   1,  0.109706
 68,  54,   1,  0.109561
 70,  54,   1,  0.094979
 56,  55,   1,  0.093963
 57,  55,   1,  0.096078
 60,  55,   1,  0.120981
 61,  55,   1,  0.109887
 66,  55,   1,  0.089849
 67,  55,   1,  0.122980
 70,  55,   1,  0.097744
 71,  55,   1,  0.093602
 56,  56,   1,  0.111862
 60,  56,   1,  0.131129
 61,  56,   1,  0.110014
 66,  56,   1,  0.094023
 67,  56,   1,  0.122064
 71,  56,   1,  0.104180
 56,  57,   1,  0.114790
 61,  57,   1,  0.126587
 62,  57,   1,  0.111031
 65,  57,   1,  0.094268
 66,  57,   1,  0.135958
 71,  57,   1,  0.111318
 56,  58,   1,  0.108256
 57,  58,   1,  0.122453
 62,  58,   1,  0.114241
 65,  58,   1,  0.097960
 70,  58,   1,  0.122327
 71,  58,   1,  0.124669
 56,  59,   1,  0.106300
 57,  59,   1,  0.114676
 62,  59,   1,  0.124507
 65,  59,   1,  0.105170
 70,  59,   1,  0.138517
 71,  59,   1,  0.140516
 56,  60,   1,  0.134212
 57,  60,   1,  0.115553
 61,  60,   1,  0.150528
 62,  60,   1,  0.112779
 65,  60,   1,  0.102948
 66,  60,   1,  0.129445
 70,  60,   1,  0.117881
 71,  60,   1,  0.141704
 56,  61,   1,  0.139375
 57,  61,   1,  0.112278
 61,  61,   1,  0.156978
 66,  61,   1,  0.126079
 70,  61,   1,  0.101773
 71,  61,   1,  0.120183
 55,  62,   1,  0.178321
 56,  62,   1,  0.135370
 61,  62,   1,  0.145858
 66,  62,   1,  0.116619
 71,  62,   1,  0.100109
 72,  62,   1,  0.133592
 54,  63,   1,  0.190356
 55,  63,   1,  0.159683
 56,  63,   1,  0.147113
 61,  63,   1,  0.126839
 66,  63,   1,  0.106786
 71,  63,   1,  0.103570
 72,  63,   1,  0.128858
 73,  63,   1,  0.152617
 54,  64,   1,  0.172363
 55,  64,   1,  0.151880
 61,  64,   1,  0.110218
 66,  64,   1,  0.106549
 72,  64,   1,  0.145828
 73,  64,   1,  0.176986
 55,  65,   1,  0.147430
 56,  65,   1,  0.121178
 61,  65,   1,  0.115135
 66,  65,   1,  0.121912
 71,  65,   1,  0.102053
 72,  65,   1,  0.144605
 56,  66,   1,  0.125536
 61,  66,   1,  0.099360
 66,  66,   1,  0.104685
 71,  66,   1,  0.125484
 57,  67,   1,  0.089671
 61,  67,   1,  0.094745
 66,  67,   1,  0.111041
 70,  67,   1,  0.099885
 57,  68,   1,  0.099975
 60,  68,   1,  0.094730
 67,  68,   1,  0.096194
 70,  68,   1,  0.099855
 57,  69,   1,  0.117662
 59,  69,   1,  0.107490
 68,  69,   1,  0.102427
 70,  69,   1,  0.116044
 57,  70,   1,  0.124836
 58,  70,   1,  0.127134
 59,  70,   1,  0.117301
 68,  70,   1,  0.104242
 69,  70,   1,  0.101787
 70,  70,   1,  0.102184
 57,  71,   1,  0.140588
 58,  71,   1,  0.138635
 59,  71,   1,  0.147538
 68,  71,   1,  0.103108
 69,  71,   1,  0.101033
 70,  71,   1,  0.103927
 56,  72,   1,  0.136112
 57,  72,   1,  0.142238
 58,  72,   1,  0.144619
 59,  72,   1,  0.148829
 68,  72,   1,  0.102060
 69,  72,   1,  0.101431
 70,  72,   1,  0.102390
 71,  72,   1,  0.099413
 55,  73,   1,  0.118882
 56,  73,   1,  0.113600
 57,  73,   1,  0.124344
 58,  73,   1,  0.125077
 59,  73,   1,  0.131349
 68,  73,   1,  0.108209
 69,  73,   1,  0.103551
 70,  73,   1,  0.103929
 71,  73,   1,  0.096386
 72,  73,   1,  0.096818
 56,  74,   1,  0.121767
 57,  74,   1,  0.120338
 58,  74,   1,  0.122981
 59,  74,   1,  0.135491
 68,  74,   1,  0.108988
 69,  74,   1,  0.104744
 70,  74,   1,  0.104110
 71,  74,   1,  0.108261
 57,  75,   1,  0.121867
 58,  75,   1,  0.123439
 59,  75,   1,  0.127399
 68,  75,   1,  0.119064
 69,  75,   1,  0.115258
 70,  75,   1,  0.110560
 57,  76,   1,  0.119410
 58,  76,   1,  0.119880
 59,  76,   1,  0.123034
 68,  76,   1,  0.117002
 69,  76,   1,  0.107884
 70,  76,   1,  0.107597
 58,  77,   1,  0.119934
 69,  77,   1,  0.107865
 58,  51,   2,  0.122778
 59,  51,   2,  0.124611
 68,  51,   2,  0.086327
 69,  51,   2,  0.087578
 57,  52,   2,  0.111094
 59,  52,   2,  0.122232
 60,  52,   2,  0.114403
 67,  52,   2,  0.078239
 68,  52,   2,  0.075210
 70,  52,   2,  0.073511
 56,  53,   2,  0.108008
 60,  53,   2,  0.115016
 67,  53,   2,  0.082716
 71,  53,   2,  0.072094
 56,  54,   2,  0.101455
 61,  54,   2,  0.105759
 66,  54,   2,  0.103229
 71,  54,   2,  0.094033
 55,  55,   2,  0.105869
 62,  55,   2,  0.103869
 65,  55,   2,  0.090014
 72,  55,   2,  0.108330
 55,  56,   2,  0.125243
 62,  56,   2,  0.106401
 65,  56,   2,  0.092700
 72,  56,   2,  0.127716
 54,  57,   2,  0.109557
 55,  57,   2,  0.101459
 63,  57,   2,  0.117566
 64,  57,   2,  0.112663
 72,  57,   2,  0.140901
 73,  57,   2,  0.149758
 54,  58,   2,  0.122303
 55,  58,   2,  0.124237
 63,  58,   2,  0.118393
 64,  58,   2,  0.114775
 72,  58,   2,  0.161948
 73,  58,   2,  0.144948
 54,  59,   2,  0.142031
 55,  59,   2,  0.113280
 63,  59,   2,  0.131955
 64,  59,   2,  0.123842
 72,  59,   2,  0.164243
 73,  59,   2,  0.151210
 54,  60,   2,  0.162224
 55,  60,   2,  0.146690
 63,  60,   2,  0.127038
 64,  60,   2,  0.128623
 72,  60,   2,  0.126677
 73,  60,   2,  0.143453
 54,  61,   2,  0.181435
 55,  61,   2,  0.154049
 62,  61,   2,  0.133214
 63,  61,   2,  0.133628
